,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
171,PLTR210205P00040000,2021-01-13 14:55:27,40.0,13.26,0.0,0.0,0.0,0.0,2.0,126,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
172,PLTR210212P00015000,2021-01-14 19:59:06,15.0,0.08,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
173,PLTR210212P00017000,2021-01-14 20:02:14,17.0,0.17,0.0,0.0,0.0,0.0,7,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
174,PLTR210212P00017500,2021-01-13 18:35:00,17.5,0.28,0.0,0.0,0.0,0.0,5,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
175,PLTR210212P00018500,2021-01-13 19:57:16,18.5,0.46,0.0,0.0,0.0,0.0,5,133,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
176,PLTR210212P00019000,2021-01-14 16:38:38,19.0,0.49,0.0,0.0,0.0,0.0,10,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
177,PLTR210212P00019500,2021-01-14 20:01:56,19.5,0.54,0.0,0.0,0.0,0.0,15,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
178,PLTR210212P00020000,2021-01-14 20:58:02,20.0,0.7,0.0,0.0,0.0,0.0,83,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
179,PLTR210212P00020500,2021-01-14 20:02:14,20.5,0.77,0.0,0.0,0.0,0.0,19,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
180,PLTR210212P00021000,2021-01-14 20:29:33,21.0,0.98,0.0,0.0,0.0,0.0,40,152,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
181,PLTR210212P00021500,2021-01-14 19:14:52,21.5,1.13,0.0,0.0,0.0,0.0,103,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
182,PLTR210212P00022000,2021-01-14 20:57:56,22.0,1.41,0.0,0.0,0.0,0.0,73,388,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
183,PLTR210212P00022500,2021-01-14 20:11:54,22.5,1.6,0.0,0.0,0.0,0.0,42,241,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
184,PLTR210212P00023000,2021-01-14 20:30:36,23.0,1.82,0.0,0.0,0.0,0.0,42,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
185,PLTR210212P00023500,2021-01-14 15:26:48,23.5,2.08,0.0,0.0,0.0,0.0,9,124,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
186,PLTR210212P00024000,2021-01-14 18:37:05,24.0,2.4,0.0,0.0,0.0,0.0,91,0,0.0312596875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
187,PLTR210212P00024500,2021-01-14 19:04:42,24.5,2.61,0.0,0.0,0.0,0.0,42,0,0.015634843750000002,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
188,PLTR210212P00025000,2021-01-14 20:24:06,25.0,2.88,0.0,0.0,0.0,0.0,101,279,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
